timestamp,ticker,p1_name,p2_name,score_str,game_score_str,server,p1_first_serve_pct,p1_first_serve_won_pct,p1_second_serve_won_pct,p1_first_return_won_pct,p1_second_return_won_pct,p2_first_serve_pct,p2_first_serve_won_pct,p2_second_serve_won_pct,p2_first_return_won_pct,p2_second_return_won_pct,mc_prob_p1,kalshi_yes_ask,kalshi_yes_bid,match_outcome
2026-06-30T11:16:53.055808+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 4-1,0-0,p2,0.5555555555555556,0.9333333333333333,0.5,0.3225806451612903,0.36666666666666664,0.5081967213114754,0.6774193548387096,0.6333333333333333,0.06666666666666667,0.5,0.9794,0.88,0.87,
2026-06-30T11:17:14.994119+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 3-3,30-0,p1,0.6470588235294118,0.7878787878787878,0.4444444444444444,0.25,0.38095238095238093,0.6037735849056604,0.75,0.6190476190476191,0.21212121212121213,0.5555555555555556,0.1989,0.38,0.37,
2026-06-30T11:17:16.146003+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 4-1,0-15,p2,0.5555555555555556,0.9333333333333333,0.5416666666666666,0.3125,0.4,0.5161290322580645,0.6875,0.6,0.06666666666666667,0.4583333333333333,0.9918,0.88,0.87,
2026-06-30T11:17:37.769760+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,0-0,p2,0.6346153846153846,0.7878787878787878,0.47368421052631576,0.25,0.38095238095238093,0.6037735849056604,0.75,0.6190476190476191,0.21212121212121213,0.5263157894736842,0.2256,0.38,0.37,
2026-06-30T11:17:38.839784+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 4-1,0-40,p2,0.5555555555555556,0.9333333333333333,0.5416666666666666,0.30303030303030304,0.4,0.5238095238095238,0.696969696969697,0.6,0.06666666666666667,0.4583333333333333,0.9878,0.87,0.86,
2026-06-30T11:18:00.419229+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,0-0,p2,0.6415094339622641,0.7941176470588235,0.42105263157894735,0.25,0.38095238095238093,0.6037735849056604,0.75,0.6190476190476191,0.20588235294117646,0.5789473684210527,0.1827,0.38,0.37,
2026-06-30T11:18:01.493449+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 4-1,0-40,p2,0.5555555555555556,0.9333333333333333,0.5416666666666666,0.29411764705882354,0.4,0.53125,0.7058823529411765,0.6,0.06666666666666667,0.4583333333333333,0.9887,0.87,0.86,
2026-06-30T11:18:23.126216+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,0-0,p2,0.6415094339622641,0.7941176470588235,0.42105263157894735,0.25,0.38095238095238093,0.6037735849056604,0.75,0.6190476190476191,0.20588235294117646,0.5789473684210527,0.1812,0.38,0.37,
2026-06-30T11:18:24.468278+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 4-2,0-0,p1,0.5555555555555556,0.9333333333333333,0.5416666666666666,0.29411764705882354,0.3870967741935484,0.5230769230769231,0.7058823529411765,0.6129032258064516,0.06666666666666667,0.4583333333333333,0.9866,0.87,0.86,
2026-06-30T11:18:46.064296+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,0-0,p2,0.6415094339622641,0.7941176470588235,0.42105263157894735,0.25,0.38095238095238093,0.6037735849056604,0.75,0.6190476190476191,0.20588235294117646,0.5789473684210527,0.1799,0.38,0.37,
2026-06-30T11:18:49.143897+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 4-2,0-0,p1,0.5555555555555556,0.9333333333333333,0.5416666666666666,0.29411764705882354,0.3870967741935484,0.5230769230769231,0.7058823529411765,0.6129032258064516,0.06666666666666667,0.4583333333333333,0.9846,0.87,0.85,
2026-06-30T11:19:10.731122+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,0-0,p2,0.6415094339622641,0.7941176470588235,0.42105263157894735,0.25,0.38095238095238093,0.6037735849056604,0.75,0.6190476190476191,0.20588235294117646,0.5789473684210527,0.1839,0.42000000000000004,0.4,
2026-06-30T11:19:11.896794+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 4-2,15-0,p1,0.5454545454545454,0.9333333333333333,0.52,0.29411764705882354,0.3548387096774194,0.5230769230769231,0.7058823529411765,0.6451612903225806,0.06666666666666667,0.48,0.9703,0.88,0.86,
2026-06-30T11:19:37.358478+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,15-0,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.25,0.4090909090909091,0.5925925925925926,0.75,0.5909090909090909,0.20588235294117646,0.47368421052631576,0.4116,0.39,0.38,
2026-06-30T11:19:40.149454+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 4-2,30-0,p1,0.5535714285714286,0.9354838709677419,0.52,0.29411764705882354,0.3548387096774194,0.5230769230769231,0.7058823529411765,0.6451612903225806,0.06451612903225806,0.48,0.9742,0.88,0.87,
2026-06-30T11:20:01.922589+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,15-15,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.24242424242424243,0.45454545454545453,0.6,0.7575757575757576,0.5454545454545454,0.20588235294117646,0.47368421052631576,0.4551,0.4,0.39,
2026-06-30T11:20:03.071273+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 4-2,40-0,p1,0.543859649122807,0.9354838709677419,0.5384615384615384,0.29411764705882354,0.3548387096774194,0.5230769230769231,0.7058823529411765,0.6451612903225806,0.06451612903225806,0.46153846153846156,0.9728,0.89,0.87,
2026-06-30T11:20:24.790792+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,15-30,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.23529411764705882,0.4090909090909091,0.6071428571428571,0.7647058823529411,0.5909090909090909,0.20588235294117646,0.47368421052631576,0.3262,0.4,0.39,
2026-06-30T11:20:25.910090+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-2,0-0,p2,0.5517241379310345,0.9375,0.5384615384615384,0.29411764705882354,0.3548387096774194,0.5230769230769231,0.7058823529411765,0.6451612903225806,0.0625,0.46153846153846156,0.9799,0.89,0.88,
2026-06-30T11:20:47.700693+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,30-30,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.2571428571428571,0.4090909090909091,0.6140350877192983,0.7428571428571429,0.5909090909090909,0.20588235294117646,0.47368421052631576,0.403,0.41000000000000003,0.4,
2026-06-30T11:20:49.124046+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-2,0-0,p2,0.5517241379310345,0.9375,0.5384615384615384,0.29411764705882354,0.3548387096774194,0.5230769230769231,0.7058823529411765,0.6451612903225806,0.0625,0.46153846153846156,0.9805,0.89,0.88,
2026-06-30T11:21:11.027353+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,30-30,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.2571428571428571,0.4090909090909091,0.6140350877192983,0.7428571428571429,0.5909090909090909,0.20588235294117646,0.47368421052631576,0.4062,0.4,0.36,
2026-06-30T11:21:12.428533+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-2,0-0,p2,0.5517241379310345,0.9375,0.5384615384615384,0.29411764705882354,0.3548387096774194,0.5230769230769231,0.7058823529411765,0.6451612903225806,0.0625,0.46153846153846156,0.9806,0.89,0.88,
2026-06-30T11:21:34.231076+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,30-40,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.25,0.45454545454545453,0.6206896551724138,0.75,0.5454545454545454,0.20588235294117646,0.47368421052631576,0.4384,0.38,0.37,
2026-06-30T11:21:35.384718+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-2,0-0,p2,0.5517241379310345,0.9375,0.5384615384615384,0.29411764705882354,0.3548387096774194,0.5230769230769231,0.7058823529411765,0.6451612903225806,0.0625,0.46153846153846156,0.9765,0.89,0.88,
2026-06-30T11:21:57.362320+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,40-40,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.2702702702702703,0.4090909090909091,0.6271186440677966,0.7297297297297297,0.5909090909090909,0.20588235294117646,0.47368421052631576,0.4374,0.42000000000000004,0.41,
2026-06-30T11:21:58.559599+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-2,0-15,p2,0.5517241379310345,0.9375,0.5384615384615384,0.29411764705882354,0.3548387096774194,0.5230769230769231,0.7058823529411765,0.6451612903225806,0.0625,0.46153846153846156,0.9806,0.89,0.88,
2026-06-30T11:22:20.564761+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,40-40,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.2702702702702703,0.4090909090909091,0.6271186440677966,0.7297297297297297,0.5909090909090909,0.20588235294117646,0.47368421052631576,0.4355,0.43999999999999995,0.42,
2026-06-30T11:22:21.616357+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-2,0-30,p2,0.5517241379310345,0.9375,0.5769230769230769,0.2857142857142857,0.375,0.5223880597014925,0.7142857142857143,0.625,0.0625,0.4230769230769231,0.9883,0.88,0.87,
2026-06-30T11:22:43.403030+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,Ad-40,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.2702702702702703,0.4090909090909091,0.6271186440677966,0.7297297297297297,0.5909090909090909,0.20588235294117646,0.47368421052631576,0.4877,0.47,0.46,
2026-06-30T11:22:44.526084+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-2,0-30,p2,0.5517241379310345,0.9375,0.5769230769230769,0.2857142857142857,0.375,0.5223880597014925,0.7142857142857143,0.625,0.0625,0.4230769230769231,0.9901,0.88,0.87,
2026-06-30T11:23:06.242658+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,Ad-40,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.2894736842105263,0.4090909090909091,0.6333333333333333,0.7105263157894737,0.5909090909090909,0.20588235294117646,0.47368421052631576,0.5381,0.43000000000000005,0.42,
2026-06-30T11:23:07.304220+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-2,0-40,p2,0.5517241379310345,0.9375,0.5769230769230769,0.2777777777777778,0.375,0.5294117647058824,0.7222222222222222,0.625,0.0625,0.4230769230769231,0.9864,0.88,0.87,
2026-06-30T11:23:28.576221+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-3,0-0,p1,0.5517241379310345,0.9375,0.5769230769230769,0.2777777777777778,0.36363636363636365,0.5217391304347826,0.7222222222222222,0.6363636363636364,0.0625,0.4230769230769231,0.9851,0.88,0.87,
2026-06-30T11:23:50.338061+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,Ad-40,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.28205128205128205,0.45454545454545453,0.639344262295082,0.717948717948718,0.5454545454545454,0.20588235294117646,0.47368421052631576,0.5956,0.45999999999999996,0.45,
2026-06-30T11:24:12.097028+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 4-3,Ad-40,p2,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.3,0.4090909090909091,0.6451612903225806,0.7,0.5909090909090909,0.20588235294117646,0.47368421052631576,0.5664,0.5,0.47,
2026-06-30T11:24:13.154018+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-3,30-0,p1,0.559322033898305,0.9393939393939394,0.5384615384615384,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.06060606060606061,0.46153846153846156,0.9707,0.9,0.88,
2026-06-30T11:24:34.824570+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,0-0,p1,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.3,0.4090909090909091,0.6451612903225806,0.7,0.5909090909090909,0.20588235294117646,0.47368421052631576,0.6555,0.55,0.54,
2026-06-30T11:24:35.896128+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 5-3,30-0,p1,0.5666666666666667,0.9411764705882353,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.058823529411764705,0.5,0.9597,0.9,0.88,
2026-06-30T11:24:57.601059+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,0-0,p1,0.6415094339622641,0.7941176470588235,0.5263157894736842,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.20588235294117646,0.47368421052631576,0.7018,0.56,0.54,
2026-06-30T11:24:58.624539+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3,0-0,p2,0.5737704918032787,0.9428571428571428,0.5384615384615384,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05714285714285714,0.46153846153846156,0.978,0.9,0.89,
2026-06-30T11:25:20.370288+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,0-15,p1,0.6481481481481481,0.7714285714285715,0.5263157894736842,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.22857142857142856,0.47368421052631576,0.6233,0.53,0.52,
2026-06-30T11:25:21.597152+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9689,0.9,0.89,
2026-06-30T11:25:43.303304+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,15-15,p1,0.6545454545454545,0.7777777777777778,0.47368421052631576,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.2222222222222222,0.5263157894736842,0.5792,0.55,0.53,
2026-06-30T11:25:44.313548+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9632,0.9,0.89,
2026-06-30T11:26:06.016408+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,15-15,p1,0.6545454545454545,0.7777777777777778,0.47368421052631576,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.2222222222222222,0.5263157894736842,0.5841,0.56,0.53,
2026-06-30T11:26:07.037105+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9672,0.9,0.89,
2026-06-30T11:26:28.720401+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,30-15,p1,0.6428571428571429,0.7777777777777778,0.5,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.2222222222222222,0.5,0.6178,0.5700000000000001,0.56,
2026-06-30T11:26:29.698527+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9686,0.9,0.89,
2026-06-30T11:26:51.551129+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,30-15,p1,0.6428571428571429,0.7777777777777778,0.5,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.2222222222222222,0.5,0.6223,0.5700000000000001,0.55,
2026-06-30T11:26:52.801092+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9686,0.9,0.89,
2026-06-30T11:27:14.447014+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,30-15,p1,0.6428571428571429,0.7777777777777778,0.5,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.2222222222222222,0.5,0.6218,0.5800000000000001,0.55,
2026-06-30T11:27:15.446443+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9675,0.9,0.89,
2026-06-30T11:27:37.187477+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,30-30,p1,0.631578947368421,0.7777777777777778,0.5238095238095238,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.2222222222222222,0.47619047619047616,0.6267,0.54,0.53,
2026-06-30T11:27:38.208556+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.966,0.9,0.89,
2026-06-30T11:27:59.863566+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,30-30,p1,0.631578947368421,0.7777777777777778,0.5238095238095238,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.2222222222222222,0.47619047619047616,0.6298,0.56,0.52,
2026-06-30T11:28:00.848538+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9658,0.9,0.89,
2026-06-30T11:28:22.642981+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,40-30,p1,0.6379310344827587,0.7837837837837838,0.47619047619047616,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.21621621621621623,0.5238095238095238,0.5881,0.5700000000000001,0.55,
2026-06-30T11:28:23.792507+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9708,0.9,0.89,
2026-06-30T11:28:45.477860+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,40-30,p1,0.6379310344827587,0.7837837837837838,0.47619047619047616,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.21621621621621623,0.5238095238095238,0.5875,0.5700000000000001,0.55,
2026-06-30T11:28:46.612493+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9661,0.9,0.89,
2026-06-30T11:29:08.308468+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 5-3,40-30,p1,0.6379310344827587,0.7837837837837838,0.47619047619047616,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.21621621621621623,0.5238095238095238,0.5884,0.5700000000000001,0.55,
2026-06-30T11:29:09.606106+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9659,0.9,0.89,
2026-06-30T11:29:31.219634+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 6-3 0-0,0-0,p2,0.6379310344827587,0.7837837837837838,0.47619047619047616,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.21621621621621623,0.5238095238095238,0.6093,0.5800000000000001,0.56,
2026-06-30T11:29:32.386673+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9683,0.9,0.89,
2026-06-30T11:29:54.060269+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 6-3 0-0,0-0,p2,0.6271186440677966,0.7837837837837838,0.5454545454545454,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.21621621621621623,0.45454545454545453,0.696,0.5800000000000001,0.56,
2026-06-30T11:29:55.119790+00:00,KXATPMATCH-26JUN29SHIFAR-FAR,Jaime Faria,Sho Shimabukuro,7-6 6-3 0-0,0-0,p2,0.5806451612903226,0.9444444444444444,0.5,0.2777777777777778,0.3333333333333333,0.5217391304347826,0.7222222222222222,0.6666666666666666,0.05555555555555555,0.5,0.9655,0.9,0.89,
2026-06-30T11:30:16.909383+00:00,KXATPMATCH-26JUN29ROYWEN-ROY,Valentin Royer,Harry Wendelken,4-6 6-3 0-0,0-0,p2,0.6271186440677966,0.7837837837837838,0.5454545454545454,0.3,0.43478260869565216,0.6349206349206349,0.7,0.5652173913043478,0.21621621621621623,0.45454545454545453,0.6975,0.5800000000000001,0.56,
