timestamp,ticker,p1_name,p2_name,score_str,game_score_str,server,p1_first_serve_pct,p1_first_serve_num,p1_first_serve_den,p1_first_serve_won_pct,p1_first_serve_won_num,p1_first_serve_won_den,p1_second_serve_won_pct,p1_second_serve_won_num,p1_second_serve_won_den,p1_first_return_won_pct,p1_first_return_won_num,p1_first_return_won_den,p1_second_return_won_pct,p1_second_return_won_num,p1_second_return_won_den,p2_first_serve_pct,p2_first_serve_num,p2_first_serve_den,p2_first_serve_won_pct,p2_first_serve_won_num,p2_first_serve_won_den,p2_second_serve_won_pct,p2_second_serve_won_num,p2_second_serve_won_den,p2_first_return_won_pct,p2_first_return_won_num,p2_first_return_won_den,p2_second_return_won_pct,p2_second_return_won_num,p2_second_return_won_den,p1_last10_pts_won,p2_last10_pts_won,mc_prob_p1,kalshi_yes_ask,kalshi_yes_bid,match_outcome
2026-07-01T02:08:05.079655+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,0-0,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.38461538461538464,10,26,0.47058823529411764,8,17,0.6046511627906976,26,43,0.6153846153846154,16,26,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,6,4,0.9958,0.88,0.87,
2026-07-01T02:08:26.798379+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,0-0,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.38461538461538464,10,26,0.47058823529411764,8,17,0.6046511627906976,26,43,0.6153846153846154,16,26,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,6,4,0.9963,0.88,0.87,
2026-07-01T02:08:47.629787+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,0-0,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.38461538461538464,10,26,0.47058823529411764,8,17,0.6046511627906976,26,43,0.6153846153846154,16,26,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,6,4,0.9953,0.88,0.87,
2026-07-01T02:09:08.495238+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,0-0,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.38461538461538464,10,26,0.47058823529411764,8,17,0.6046511627906976,26,43,0.6153846153846154,16,26,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,6,4,0.9972,0.88,0.87,
2026-07-01T02:09:29.304291+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,0-0,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.38461538461538464,10,26,0.47058823529411764,8,17,0.6046511627906976,26,43,0.6153846153846154,16,26,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,6,4,0.9954,0.9,0.89,
2026-07-01T02:09:50.034530+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,15-0,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.4074074074074074,11,27,0.47058823529411764,8,17,0.6136363636363636,27,44,0.5925925925925926,16,27,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,7,3,0.9986,0.91,0.87,
2026-07-01T02:10:10.786275+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,15-0,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.4074074074074074,11,27,0.47058823529411764,8,17,0.6136363636363636,27,44,0.5925925925925926,16,27,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,7,3,0.9986,0.91,0.9,
2026-07-01T02:10:31.506043+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,30-0,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.42857142857142855,12,28,0.47058823529411764,8,17,0.6222222222222222,28,45,0.5714285714285714,16,28,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,7,3,0.9992,0.92,0.91,
2026-07-01T02:10:52.233947+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,30-15,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.41379310344827586,12,29,0.47058823529411764,8,17,0.6304347826086957,29,46,0.5862068965517241,17,29,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,7,3,0.9985,0.9,0.89,
2026-07-01T02:11:13.772212+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,30-15,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.41379310344827586,12,29,0.47058823529411764,8,17,0.6304347826086957,29,46,0.5862068965517241,17,29,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,7,3,0.9989,0.92,0.89,
2026-07-01T02:11:35.359735+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,30-30,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.4,12,30,0.47058823529411764,8,17,0.6382978723404256,30,47,0.6,18,30,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,7,3,0.9964,0.88,0.87,
2026-07-01T02:11:56.651266+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,30-40,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.3870967741935484,12,31,0.47058823529411764,8,17,0.6458333333333334,31,48,0.6129032258064516,19,31,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,6,4,0.9945,0.86,0.85,
2026-07-01T02:12:18.287361+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,30-40,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.3870967741935484,12,31,0.47058823529411764,8,17,0.6458333333333334,31,48,0.6129032258064516,19,31,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,6,4,0.9929,0.86,0.83,
2026-07-01T02:12:40.012802+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,30-40,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.3870967741935484,12,31,0.47058823529411764,8,17,0.6458333333333334,31,48,0.6129032258064516,19,31,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,6,4,0.994,0.87,0.84,
2026-07-01T02:13:01.684385+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-0,30-40,p2,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.3870967741935484,12,31,0.47058823529411764,8,17,0.6458333333333334,31,48,0.6129032258064516,19,31,0.5294117647058824,9,17,0.2222222222222222,4,18,0.25,2,8,6,4,0.9938,0.85,0.83,
2026-07-01T02:13:22.487537+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-1,0-0,p1,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.3870967741935484,12,31,0.4444444444444444,8,18,0.6326530612244898,31,49,0.6129032258064516,19,31,0.5555555555555556,10,18,0.2222222222222222,4,18,0.25,2,8,6,4,0.9906,0.84,0.83,
2026-07-01T02:13:43.398970+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-1,0-0,p1,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.3870967741935484,12,31,0.4444444444444444,8,18,0.6326530612244898,31,49,0.6129032258064516,19,31,0.5555555555555556,10,18,0.2222222222222222,4,18,0.25,2,8,6,4,0.9922,0.84,0.83,
2026-07-01T02:14:05.078545+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-1,0-0,p1,0.6923076923076923,18,26,0.7777777777777778,14,18,0.75,6,8,0.3870967741935484,12,31,0.4444444444444444,8,18,0.6326530612244898,31,49,0.6129032258064516,19,31,0.5555555555555556,10,18,0.2222222222222222,4,18,0.25,2,8,6,4,0.9925,0.84,0.83,
2026-07-01T02:17:23.411979+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-1,30-15,p1,0.6896551724137931,20,29,0.8,16,20,0.6666666666666666,6,9,0.3870967741935484,12,31,0.4444444444444444,8,18,0.6326530612244898,31,49,0.6129032258064516,19,31,0.5555555555555556,10,18,0.2,4,20,0.3333333333333333,3,9,5,5,0.9904,0.84,0.83,
2026-07-01T02:17:24.364897+00:00,KXATPCHALLENGERMATCH-26JUN30ELLSEK-ELL,Blake Ellis,Philip Sekulic,7-5 6-7 3-4,0-0,p1,0.5111111111111111,46,90,0.8260869565217391,38,46,0.5,22,44,0.4105263157894737,39,95,0.3939393939393939,13,33,0.7421875,95,128,0.5894736842105263,56,95,0.6060606060606061,20,33,0.17391304347826086,8,46,0.5,22,44,4,6,0.5897,0.44999999999999996,0.44,
2026-07-01T02:17:45.987692+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-1,40-15,p1,0.6896551724137931,20,29,0.8,16,20,0.6666666666666666,6,9,0.3870967741935484,12,31,0.4444444444444444,8,18,0.6326530612244898,31,49,0.6129032258064516,19,31,0.5555555555555556,10,18,0.2,4,20,0.3333333333333333,3,9,5,5,0.9893,0.87,0.85,
2026-07-01T02:17:46.966387+00:00,KXATPCHALLENGERMATCH-26JUN30ELLSEK-ELL,Blake Ellis,Philip Sekulic,7-5 6-7 3-4,0-0,p1,0.5111111111111111,46,90,0.8260869565217391,38,46,0.5,22,44,0.4105263157894737,39,95,0.3939393939393939,13,33,0.7421875,95,128,0.5894736842105263,56,95,0.6060606060606061,20,33,0.17391304347826086,8,46,0.5,22,44,4,6,0.5905,0.44999999999999996,0.43,
2026-07-01T02:18:08.507650+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 0-1,40-15,p1,0.6666666666666666,20,30,0.8,16,20,0.7,7,10,0.3870967741935484,12,31,0.4444444444444444,8,18,0.6326530612244898,31,49,0.6129032258064516,19,31,0.5555555555555556,10,18,0.2,4,20,0.3,3,10,5,5,0.9916,0.88,0.86,
2026-07-01T02:18:09.455667+00:00,KXATPCHALLENGERMATCH-26JUN30ELLSEK-ELL,Blake Ellis,Philip Sekulic,7-5 6-7 3-4,15-0,p1,0.5111111111111111,46,90,0.8260869565217391,38,46,0.5,22,44,0.4105263157894737,39,95,0.3939393939393939,13,33,0.7421875,95,128,0.5894736842105263,56,95,0.6060606060606061,20,33,0.17391304347826086,8,46,0.5,22,44,4,6,0.6176,0.49,0.48,
2026-07-01T02:18:31.153358+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 1-1,0-0,p2,0.6451612903225806,20,31,0.8,16,20,0.7272727272727273,8,11,0.3870967741935484,12,31,0.4444444444444444,8,18,0.6326530612244898,31,49,0.6129032258064516,19,31,0.5555555555555556,10,18,0.2,4,20,0.2727272727272727,3,11,5,5,0.9931,0.87,0.86,
2026-07-01T02:18:32.136793+00:00,KXATPCHALLENGERMATCH-26JUN30ELLSEK-ELL,Blake Ellis,Philip Sekulic,7-5 6-7 3-4,15-0,p1,0.5164835164835165,47,91,0.8297872340425532,39,47,0.5,22,44,0.4105263157894737,39,95,0.3939393939393939,13,33,0.7421875,95,128,0.5894736842105263,56,95,0.6060606060606061,20,33,0.1702127659574468,8,47,0.5,22,44,5,5,0.6336,0.51,0.47,
2026-07-01T02:18:53.600958+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 1-1,0-0,p2,0.6451612903225806,20,31,0.8,16,20,0.7272727272727273,8,11,0.3870967741935484,12,31,0.4444444444444444,8,18,0.6326530612244898,31,49,0.6129032258064516,19,31,0.5555555555555556,10,18,0.2,4,20,0.2727272727272727,3,11,5,5,0.9935,0.88,0.87,
2026-07-01T02:18:54.553178+00:00,KXATPCHALLENGERMATCH-26JUN30ELLSEK-ELL,Blake Ellis,Philip Sekulic,7-5 6-7 3-4,30-0,p1,0.5164835164835165,47,91,0.8297872340425532,39,47,0.5,22,44,0.4105263157894737,39,95,0.3939393939393939,13,33,0.7421875,95,128,0.5894736842105263,56,95,0.6060606060606061,20,33,0.1702127659574468,8,47,0.5,22,44,6,4,0.6527,0.53,0.52,
2026-07-01T02:19:16.277968+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 1-1,0-15,p2,0.6451612903225806,20,31,0.8,16,20,0.7272727272727273,8,11,0.375,12,32,0.4444444444444444,8,18,0.64,32,50,0.625,20,32,0.5555555555555556,10,18,0.2,4,20,0.2727272727272727,3,11,4,6,0.9911,0.86,0.85,
2026-07-01T02:19:17.302125+00:00,KXATPCHALLENGERMATCH-26JUN30ELLSEK-ELL,Blake Ellis,Philip Sekulic,7-5 6-7 3-4,30-0,p1,0.5108695652173914,47,92,0.8297872340425532,39,47,0.5111111111111111,23,45,0.4105263157894737,39,95,0.3939393939393939,13,33,0.7421875,95,128,0.5894736842105263,56,95,0.6060606060606061,20,33,0.1702127659574468,8,47,0.4888888888888889,22,45,6,4,0.6617,0.53,0.51,
2026-07-01T02:19:38.830111+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 1-1,0-15,p2,0.6451612903225806,20,31,0.8,16,20,0.7272727272727273,8,11,0.375,12,32,0.4444444444444444,8,18,0.64,32,50,0.625,20,32,0.5555555555555556,10,18,0.2,4,20,0.2727272727272727,3,11,4,6,0.9903,0.87,0.86,
