timestamp,ticker,p1_name,p2_name,direction,event,entry_price,exit_price,mc_prob_at_entry,bet_amount,fee,pnl,budget_remaining
2026-07-01T03:18:33.809692+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,yes,entry,0.75,,0.8716,2.43,0.0,,2.57
2026-07-01T03:18:36.643600+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,yes,entry,0.84,,1.0,4.998,0.0,,0.0019999999999997797
2026-07-01T03:21:51.567544+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,yes,entry,0.6699999999999999,,0.8016,1.9966,0.0,,3.0034
2026-07-01T03:24:57.911514+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,,,yes,stop_loss,0.75,0.55,0.8573,0.0,0.0,-0.6479999999999999,4.352
2026-07-01T03:26:20.067350+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,yes,entry,0.54,,0.7052,1.5606,0.0,,2.7914000000000003
2026-07-01T03:37:32.726993+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,,,yes,stop_loss,0.6699999999999999,0.43,0.6785,0.0,0.0,-0.7151999999999998,4.2848
2026-07-01T03:46:47.790051+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,no,entry,0.79,,0.1188,0.4956,0.0,,3.7891999999999997
2026-07-01T03:59:55.221874+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,,,yes,profit_target,0.54,0.96,0.9561,0.0,0.0,1.2137999999999998,5.5658
