match_id,event_year,tournament,p1_id,p2_id,p1_prob,outcome,brier,bucket
2396,2024,Bank of China Hong Kong Tennis Open,o513,mk66,0.5442,1,0.20775364,"(0.5, 0.6]"
2397,2024,Bank of China Hong Kong Tennis Open,s0re,db63,0.5056,1,0.24443135999999996,"(0.5, 0.6]"
2398,2024,Bank of China Hong Kong Tennis Open,hh06,v0am,0.5286,1,0.22221796000000005,"(0.5, 0.6]"
2399,2024,Bank of China Hong Kong Tennis Open,re44,bi23,0.7634,1,0.05597956000000002,"(0.7, 0.8]"
2400,2024,Bank of China Hong Kong Tennis Open,v0am,mu94,0.4874,1,0.2627587599999999,"(0.4, 0.5]"
2401,2024,Adelaide International,l0bv,k0ah,0.5024,1,0.24760576000000004,"(0.5, 0.6]"
2402,2024,Bank of China Hong Kong Tennis Open,ch12,bu13,0.447,1,0.30580899999999994,"(0.4, 0.5]"
2403,2024,Bank of China Hong Kong Tennis Open,ss25,p09o,1.0,1,0.0,"(0.9, 1.0]"
2404,2024,Adelaide International,d0co,pl56,0.4496,1,0.30294016,"(0.4, 0.5]"
2405,2024,Adelaide International,pl56,bi81,0.7248,1,0.07573504,"(0.7, 0.8]"
2406,2024,Adelaide International,j551,a0fc,0.4782,1,0.27227524000000003,"(0.4, 0.5]"
2407,2024,Adelaide International,d0co,bk92,0.6294,1,0.13734436000000003,"(0.6, 0.7]"
2408,2024,Adelaide International,l0bv,d0co,0.4478,1,0.30492484000000003,"(0.4, 0.5]"
2409,2024,Adelaide International,bk92,m0ej,0.4606,1,0.29095235999999997,"(0.4, 0.5]"
2410,2024,Adelaide International,l0bv,j551,0.5956,1,0.16353936,"(0.5, 0.6]"
2411,2024,Adelaide International,m0ej,tc61,0.4916,1,0.25847055999999996,"(0.4, 0.5]"
2412,2024,Bank of China Hong Kong Tennis Open,hh06,sy67,1.0,1,0.0,"(0.9, 1.0]"
2413,2024,Adelaide International,k0ah,o483,0.5968,1,0.16257024,"(0.5, 0.6]"
2414,2024,Adelaide International,k0ah,su87,0.5438,1,0.20811844000000004,"(0.5, 0.6]"
2415,2024,Adelaide International,l0bv,l987,0.5106,1,0.23951235999999995,"(0.5, 0.6]"
2416,2024,Adelaide International,d0co,ki95,0.6138,1,0.14915044,"(0.6, 0.7]"
2417,2024,Adelaide International,bk92,e687,0.612,1,0.150544,"(0.6, 0.7]"
2418,2024,Bank of China Hong Kong Tennis Open,v812,m0hu,0.7256,1,0.07529535999999999,"(0.7, 0.8]"
2419,2024,Adelaide International,o483,s0h2,0.4898,1,0.26030404,"(0.4, 0.5]"
2420,2024,Adelaide International,e687,h0bh,0.4694,1,0.28153636,"(0.4, 0.5]"
2421,2024,Adelaide International,d0co,b0bi,0.5458,1,0.20629764000000003,"(0.5, 0.6]"
2422,2024,Adelaide International,ki95,mk66,0.5718,1,0.18335524000000003,"(0.5, 0.6]"
2423,2024,Adelaide International,s0h2,ea24,0.3964,1,0.36433296000000004,"(0.3, 0.4]"
2424,2024,Adelaide International,bk92,m0oq,0.7818,1,0.04761123999999998,"(0.7, 0.8]"
2425,2024,Adelaide International,l0bv,w09e,0.5932,1,0.16548624000000003,"(0.5, 0.6]"
2426,2024,Adelaide International,o483,rc91,0.4786,1,0.27185795999999995,"(0.4, 0.5]"
2427,2024,Adelaide International,bi81,sx91,0.475,1,0.275625,"(0.4, 0.5]"
2428,2024,Adelaide International,tc61,d0cg,0.4974,1,0.25260675999999993,"(0.4, 0.5]"
2429,2024,Adelaide International,d0cg,sx91,0.5586,1,0.19483396,"(0.5, 0.6]"
2430,2024,Adelaide International,su87,h997,0.5384,1,0.21307456,"(0.5, 0.6]"
2431,2024,Adelaide International,rc91,m0oq,0.792,1,0.04326399999999998,"(0.7, 0.8]"
2432,2024,Adelaide International,bi81,d0a2,1.0,1,0.0,"(0.9, 1.0]"
2433,2024,Adelaide International,bi81,m0fh,0.3988,1,0.36144143999999995,"(0.3, 0.4]"
2434,2024,ASB Classic,te30,f0f1,0.5102,1,0.23990404,"(0.5, 0.6]"
2435,2024,ASB Classic,da81,s0s1,0.2732,1,0.52823824,"(0.2, 0.3]"
2436,2024,Adelaide International,d0cg,wb08,0.5884,1,0.16941455999999996,"(0.5, 0.6]"
2437,2024,ASB Classic,te30,da81,0.6834,1,0.10023556,"(0.6, 0.7]"
2438,2024,Adelaide International,d0a2,v836,0.0,1,1.0,"(-0.001, 0.1]"
2439,2024,ASB Classic,n771,v0dz,0.6414,1,0.12859396000000003,"(0.6, 0.7]"
2440,2024,ASB Classic,s0s1,cf59,0.5878,1,0.16990884,"(0.5, 0.6]"
2441,2024,ASB Classic,f0f1,ae14,0.6174,1,0.14638276000000003,"(0.6, 0.7]"
2442,2024,ASB Classic,s0s1,m0ci,0.6186,1,0.14546595999999998,"(0.6, 0.7]"
2443,2024,ASB Classic,da81,mp20,0.4082,1,0.35022724,"(0.4, 0.5]"
2444,2024,ASB Classic,mp20,c0au,0.4438,1,0.30935844,"(0.4, 0.5]"
2445,2024,ASB Classic,ae14,ag37,0.3334,1,0.4443555600000001,"(0.3, 0.4]"
2446,2024,ASB Classic,cf59,o513,0.55,1,0.20249999999999996,"(0.5, 0.6]"
2447,2024,ASB Classic,f0f1,bt72,0.5198,1,0.23059203999999997,"(0.5, 0.6]"
2448,2024,ASB Classic,o513,su55,0.435,1,0.3192249999999999,"(0.4, 0.5]"
2449,2024,ASB Classic,da81,v832,0.4364,1,0.31764496,"(0.4, 0.5]"
2450,2024,ASB Classic,te30,v812,0.6258,1,0.14002563999999998,"(0.6, 0.7]"
2451,2024,ASB Classic,ae14,gc88,0.4468,1,0.30603024,"(0.4, 0.5]"
2452,2024,ASB Classic,te30,k0a3,0.6144,1,0.14868736000000005,"(0.6, 0.7]"
2453,2024,ASB Classic,mp20,bm95,0.4334,1,0.32103556,"(0.4, 0.5]"
2454,2024,ASB Classic,bt72,m0qi,0.463,1,0.28836899999999993,"(0.4, 0.5]"
2455,2024,ASB Classic,m0ci,mc65,0.4928,1,0.25725184,"(0.4, 0.5]"
2456,2024,ASB Classic,te30,gh92,0.8528,1,0.02166784,"(0.8, 0.9]"
2457,2024,ASB Classic,v0dz,mu94,0.4034,1,0.35593156000000004,"(0.4, 0.5]"
2458,2024,ASB Classic,k0a3,dc38,1.0,1,0.0,"(0.9, 1.0]"
2459,2024,Australian Open,mm58,z355,0.3306,1,0.44809635999999997,"(0.3, 0.4]"
2460,2024,Australian Open,s0ag,mm58,0.7466,1,0.06421155999999997,"(0.7, 0.8]"
2461,2024,Australian Open,mm58,hb71,0.4666,1,0.28451556,"(0.4, 0.5]"
2462,2024,Australian Open,d643,fb98,0.5988,1,0.16096144,"(0.5, 0.6]"
2463,2024,Australian Open,d643,me82,0.81,1,0.03609999999999998,"(0.8, 0.9]"
2464,2024,Australian Open,s0ag,d643,0.6054,1,0.15570915999999996,"(0.6, 0.7]"
2465,2024,Australian Open,a0e2,ki95,0.7208,1,0.07795264,"(0.7, 0.8]"
2466,2024,Australian Open,z355,a0e2,0.5246,1,0.22600516000000004,"(0.5, 0.6]"
2467,2024,Australian Open,mm58,bt72,0.5796,1,0.17673616,"(0.5, 0.6]"
2468,2024,Australian Open,s0ag,re44,0.6652,1,0.11209103999999999,"(0.6, 0.7]"
2469,2024,Australian Open,re44,dh58,0.5408,1,0.21086464000000005,"(0.5, 0.6]"
2470,2024,Australian Open,z355,n771,0.681,1,0.10176099999999996,"(0.6, 0.7]"
2471,2024,Australian Open,fb98,te51,0.5566,1,0.19660356,"(0.5, 0.6]"
2472,2024,Australian Open,hb71,c0h0,0.6458,1,0.12545763999999998,"(0.6, 0.7]"
2473,2024,Australian Open,d643,ea24,0.6718,1,0.10771524000000003,"(0.6, 0.7]"
2474,2024,Australian Open,mm58,ag37,0.5106,1,0.23951235999999995,"(0.5, 0.6]"
2475,2024,Australian Open,a0e2,s0re,0.7216,1,0.07750655999999999,"(0.7, 0.8]"
2476,2024,Australian Open,s0ag,b0bi,0.7356,1,0.06990735999999999,"(0.7, 0.8]"
2477,2024,Australian Open,z355,m0qi,0.6858,1,0.09872164000000003,"(0.6, 0.7]"
2478,2024,Australian Open,re44,k0ah,0.5914,1,0.16695395999999996,"(0.5, 0.6]"
2479,2024,Australian Open,dh58,c0e9,0.6414,1,0.12859396000000003,"(0.6, 0.7]"
2480,2024,Australian Open,ke29,m0fh,0.578,1,0.17808400000000005,"(0.5, 0.6]"
2481,2024,Australian Open,hb71,hh26,0.5286,1,0.22221796000000005,"(0.5, 0.6]"
2482,2024,Australian Open,te51,v0dz,0.6468,1,0.12475023999999997,"(0.6, 0.7]"
2483,2024,Australian Open,n771,rh16,0.4678,1,0.28323684,"(0.4, 0.5]"
2484,2024,Australian Open,fb98,m0ci,0.68,1,0.10239999999999996,"(0.6, 0.7]"
2485,2024,ASB Classic,cf59,bd06,0.469,1,0.281961,"(0.4, 0.5]"
2486,2024,Australian Open,ki95,pl56,0.2892,1,0.50523664,"(0.2, 0.3]"
2487,2024,Australian Open,bt72,d875,0.3278,1,0.45185284000000003,"(0.3, 0.4]"
2488,2024,Australian Open,c0h0,gj37,0.4652,1,0.28601103999999994,"(0.4, 0.5]"
2489,2024,Australian Open,me82,s0s1,0.2496,1,0.56310016,"(0.2, 0.3]"
2490,2024,Australian Open,d643,p09z,0.7208,1,0.07795264,"(0.7, 0.8]"
2491,2024,Australian Open,a0e2,su87,0.7564,1,0.05934096000000002,"(0.7, 0.8]"
2492,2024,Australian Open,s0ag,d0c1,0.8326,1,0.028022759999999997,"(0.8, 0.9]"
2493,2024,Australian Open,z355,ki63,0.73,1,0.0729,"(0.7, 0.8]"
2494,2024,Australian Open,s0ag,ke29,0.708,1,0.08526400000000002,"(0.7, 0.8]"
2495,2024,Australian Open,te51,tc61,0.57,1,0.18490000000000004,"(0.5, 0.6]"
2496,2024,Australian Open,c0h0,r0dg,0.4116,1,0.34621456000000006,"(0.4, 0.5]"
2497,2024,Australian Open,fb98,g09o,0.7312,1,0.07225344000000002,"(0.7, 0.8]"
2498,2024,Australian Open,hb71,m0ni,0.6496,1,0.12278016000000003,"(0.6, 0.7]"
2499,2024,Australian Open,dh58,a0fc,0.6544,1,0.11943936000000001,"(0.6, 0.7]"
2500,2024,Australian Open,s0s1,o483,0.6938,1,0.09375844000000001,"(0.6, 0.7]"
2501,2024,Australian Open,pl56,d0co,0.568,1,0.18662400000000004,"(0.5, 0.6]"
2502,2024,Australian Open,ke29,k0az,0.6982,1,0.09108323999999997,"(0.6, 0.7]"
2503,2024,Australian Open,n771,z0a1,0.6034,1,0.15729155999999997,"(0.6, 0.7]"
2504,2024,Australian Open,m0fh,td51,0.5208,1,0.22963263999999997,"(0.5, 0.6]"
2505,2024,Australian Open,me82,mu94,0.321,1,0.4610410000000001,"(0.3, 0.4]"
2506,2024,Australian Open,hh26,z371,0.681,1,0.10176099999999996,"(0.6, 0.7]"
2507,2024,Australian Open,m0ci,c0au,0.4498,1,0.30272004,"(0.4, 0.5]"
2508,2024,Australian Open,bt72,dh50,0.4948,1,0.25522703999999996,"(0.4, 0.5]"
2509,2024,Australian Open,ea24,mc65,0.548,1,0.20430399999999996,"(0.5, 0.6]"
2510,2024,Australian Open,s0re,n897,0.6076,1,0.15397775999999996,"(0.6, 0.7]"
2511,2024,Australian Open,c0e9,k09f,0.45,1,0.30250000000000005,"(0.4, 0.5]"
2512,2024,Australian Open,ag37,gf95,0.7828,1,0.047175839999999976,"(0.7, 0.8]"
2513,2024,Australian Open,v0dz,m0ej,0.3924,1,0.3691777599999999,"(0.3, 0.4]"
2514,2024,Australian Open,k0ah,hb64,0.5056,1,0.24443135999999996,"(0.5, 0.6]"
2515,2024,Australian Open,gj37,f0f1,0.4186,1,0.3380259599999999,"(0.4, 0.5]"
2516,2024,Australian Open,mm58,a0gc,0.7134,1,0.08213955999999999,"(0.7, 0.8]"
2517,2024,Australian Open,s0ag,v812,0.8238,1,0.03104644000000001,"(0.8, 0.9]"
2518,2024,Australian Open,d643,p0hw,0.8734,1,0.01602756000000001,"(0.8, 0.9]"
2519,2024,Australian Open,re44,sx91,0.706,1,0.08643600000000003,"(0.7, 0.8]"
2520,2024,Australian Open,te51,bu13,0.5822,1,0.17455683999999996,"(0.5, 0.6]"
2521,2024,Australian Open,r0dg,n732,0.599,1,0.16080100000000003,"(0.5, 0.6]"
2522,2024,Australian Open,ke29,ae14,0.6922,1,0.09474083999999998,"(0.6, 0.7]"
2523,2024,Australian Open,d875,f724,0.6188,1,0.14531344,"(0.6, 0.7]"
2524,2024,Australian Open,fb98,d0cg,0.6198,1,0.14455204,"(0.6, 0.7]"
2525,2024,Australian Open,s0s1,bd06,0.5652,1,0.18905103999999998,"(0.5, 0.6]"
2526,2024,Australian Open,c0e9,j551,0.533,1,0.21808899999999998,"(0.5, 0.6]"
2527,2024,Australian Open,me82,w367,0.4802,1,0.27019204,"(0.4, 0.5]"
2528,2024,Australian Open,n771,v836,0.675,1,0.10562499999999997,"(0.6, 0.7]"
2529,2024,Australian Open,c0au,s0ia,0.6128,1,0.14992384,"(0.6, 0.7]"
2530,2024,Australian Open,sl28,h0bh,0.6674,1,0.11062276,"(0.6, 0.7]"
2531,2024,Australian Open,m0ej,bm95,0.4916,1,0.25847055999999996,"(0.4, 0.5]"
2532,2024,Australian Open,gj37,sx50,0.495,1,0.255025,"(0.4, 0.5]"
2533,2024,Australian Open,k0ah,ki82,0.828,1,0.029584000000000013,"(0.8, 0.9]"
2534,2024,Australian Open,b0bi,ge33,0.714,1,0.08179600000000002,"(0.7, 0.8]"
2535,2024,Australian Open,ki95,sl28,0.4302,1,0.32467204,"(0.4, 0.5]"
2536,2024,Australian Open,m0qi,l0bv,0.4992,1,0.25080064,"(0.4, 0.5]"
2537,2024,Australian Open,n897,bk92,0.4232,1,0.33269824,"(0.4, 0.5]"
2538,2024,Australian Open,a0fc,w09e,0.5202,1,0.23020804,"(0.5, 0.6]"
2539,2024,Australian Open,gf95,mp20,0.3344,1,0.44302336,"(0.3, 0.4]"
2540,2024,Australian Open,ki63,kf17,0.721,1,0.07784100000000002,"(0.7, 0.8]"
2541,2024,Australian Open,m0fh,m0hu,0.7856,1,0.04596736000000001,"(0.7, 0.8]"
2542,2024,Australian Open,hh26,gb88,0.675,1,0.10562499999999997,"(0.6, 0.7]"
2543,2024,Australian Open,mc65,h997,0.5482,1,0.20412323999999998,"(0.5, 0.6]"
2544,2024,Australian Open,m0qi,m0oq,0.8772,1,0.015079840000000006,"(0.8, 0.9]"
2545,2024,Australian Open,d0co,gc88,0.6546,1,0.11930116000000003,"(0.6, 0.7]"
2546,2024,Australian Open,c0h0,db63,0.4974,1,0.25260675999999993,"(0.4, 0.5]"
2547,2024,Australian Open,s0re,mk66,0.5844,1,0.17272335999999996,"(0.5, 0.6]"
2548,2024,Australian Open,ge33,kb95,0.4936,1,0.25644095999999994,"(0.4, 0.5]"
2549,2024,Australian Open,k0az,te30,0.3318,1,0.44649124,"(0.3, 0.4]"
2550,2024,Australian Open,k09f,rc91,0.546,1,0.20611599999999997,"(0.5, 0.6]"
2551,2024,Australian Open,g09o,cf59,0.3426,1,0.43217476,"(0.3, 0.4]"
2552,2024,Australian Open,ki95,wb08,0.5416,1,0.21013056000000002,"(0.5, 0.6]"
2553,2024,Australian Open,hb64,hg86,0.5348,1,0.21641103999999994,"(0.5, 0.6]"
2554,2024,Australian Open,m0ci,c977,0.4876,1,0.26255375999999997,"(0.4, 0.5]"
2555,2024,Australian Open,mu94,s0h2,0.5866,1,0.17089955999999998,"(0.5, 0.6]"
2556,2024,Australian Open,o483,gd64,0.4382,1,0.3156192400000001,"(0.4, 0.5]"
2557,2024,Australian Open,m0ni,su55,0.469,1,0.281961,"(0.4, 0.5]"
2558,2024,Australian Open,p09z,pg94,0.7882,1,0.044859239999999995,"(0.7, 0.8]"
2559,2024,Australian Open,k0az,m0hu,0.7064,1,0.08620095999999998,"(0.7, 0.8]"
2560,2024,Australian Open,ki82,c0ak,1.0,1,0.0,"(0.9, 1.0]"
2561,2024,Australian Open,v0dz,d994,0.52,1,0.2304,"(0.5, 0.6]"
2562,2024,Australian Open,gb88,d0f6,0.4698,1,0.28111204,"(0.4, 0.5]"
2563,2024,Australian Open,c0e9,rh59,1.0,1,0.0,"(0.9, 1.0]"
2564,2024,Australian Open,su87,e687,0.6278,1,0.13853284,"(0.6, 0.7]"
2565,2024,Australian Open,z0a1,l987,0.4448,1,0.30824704,"(0.4, 0.5]"
2566,2024,Australian Open,hg86,g09o,0.6082,1,0.15350724000000002,"(0.6, 0.7]"
2567,2024,Australian Open,n897,mv14,0.744,1,0.065536,"(0.7, 0.8]"
2568,2024,Australian Open,a0gc,n0am,0.6314,1,0.13586596000000004,"(0.6, 0.7]"
2569,2024,Australian Open,gf95,m0gz,0.3232,1,0.4580582400000001,"(0.3, 0.4]"
2570,2024,Australian Open,ki63,n679,0.4686,1,0.28238596,"(0.4, 0.5]"
2571,2024,Australian Open,m0ni,m0g4,0.5754,1,0.18028515999999997,"(0.5, 0.6]"
2572,2024,Australian Open,c0e9,hg94,0.7804,1,0.04822416000000001,"(0.7, 0.8]"
2573,2024,Australian Open,k0az,ss25,0.6942,1,0.09351363999999998,"(0.6, 0.7]"
2574,2024,Australian Open,g09o,z09z,0.4072,1,0.35141184,"(0.4, 0.5]"
2575,2024,Australian Open,s0ia,n0bg,0.6208,1,0.14379264,"(0.6, 0.7]"
2576,2024,Australian Open,gb88,hd68,0.5034,1,0.24661156000000004,"(0.5, 0.6]"
2577,2024,Australian Open,rh59,p09o,0.5024,1,0.24760576000000004,"(0.5, 0.6]"
2578,2024,Australian Open,z0a1,d923,0.7196,1,0.07862415999999998,"(0.7, 0.8]"
2579,2024,Australian Open,n897,w0c4,1.0,1,0.0,"(0.9, 1.0]"
2580,2024,Australian Open,ki82,rb60,1.0,1,0.0,"(0.9, 1.0]"
2581,2024,Australian Open,m0hu,s0n0,0.2968,1,0.4944902400000001,"(0.2, 0.3]"
2582,2024,Australian Open,d0f6,h996,0.6502,1,0.12236004,"(0.6, 0.7]"
2583,2024,Australian Open,tc61,v832,0.604,1,0.156816,"(0.6, 0.7]"
2584,2024,Australian Open,hg86,j0az,0.89,1,0.012099999999999998,"(0.8, 0.9]"
2585,2024,Australian Open,a0gc,f840,1.0,1,0.0,"(0.9, 1.0]"
2586,2024,Australian Open,c0ak,p0ct,0.0,1,1.0,"(-0.001, 0.1]"
2587,2024,Australian Open,s0ia,bu13,0.4142,1,0.34316164,"(0.4, 0.5]"
2588,2024,Australian Open,m0gz,hh06,0.5102,1,0.23990404,"(0.5, 0.6]"
2589,2024,Australian Open,d0c1,u182,0.5272,1,0.22353984,"(0.5, 0.6]"
2590,2024,Australian Open,n0am,b0gg,0.3208,1,0.46131264000000005,"(0.3, 0.4]"
2591,2024,Australian Open,p0hw,a0cj,0.4572,1,0.2946318399999999,"(0.4, 0.5]"
2592,2024,Australian Open,n679,m0ac,0.6494,1,0.12292036000000002,"(0.6, 0.7]"
2593,2024,Australian Open,m0gz,bs86,0.6542,1,0.11957764,"(0.6, 0.7]"
2594,2024,Australian Open,s0nv,m0jf,0.2204,1,0.6077761599999999,"(0.2, 0.3]"
2595,2024,Australian Open,k0az,o0a2,1.0,1,0.0,"(0.9, 1.0]"
2596,2024,Australian Open,gb88,ta12,1.0,1,0.0,"(0.9, 1.0]"
2597,2024,Australian Open,m0jf,cf01,1.0,1,0.0,"(0.9, 1.0]"
2598,2024,Australian Open,a0gc,c0c8,0.5524,1,0.20034576,"(0.5, 0.6]"
2599,2024,Australian Open,p0hw,n0bs,0.3924,1,0.3691777599999999,"(0.3, 0.4]"
2600,2024,Australian Open,cg33,t0a1,0.0,1,1.0,"(-0.001, 0.1]"
2601,2024,Australian Open,c0df,s0aq,1.0,1,0.0,"(0.9, 1.0]"
2602,2024,Australian Open,bu13,kh56,1.0,1,0.0,"(0.9, 1.0]"
2603,2024,Australian Open,p09o,ph64,0.0,1,1.0,"(-0.001, 0.1]"
2604,2024,Australian Open,n0am,d0fj,0.309,1,0.4774810000000001,"(0.3, 0.4]"
2605,2024,Australian Open,ki82,hb48,1.0,1,0.0,"(0.9, 1.0]"
2606,2024,Australian Open,n679,a829,0.639,1,0.130321,"(0.6, 0.7]"
2607,2024,Australian Open,m0ni,n0ae,0.4202,1,0.33616804,"(0.4, 0.5]"
2608,2024,Australian Open,hg86,r0fp,0.9568,1,0.0018662400000000014,"(0.9, 1.0]"
2609,2024,Australian Open,n897,bu54,1.0,1,0.0,"(0.9, 1.0]"
2610,2024,Australian Open,d0f6,l0cx,0.4632,1,0.28815423999999995,"(0.4, 0.5]"
2611,2024,Australian Open,s0k7,b0pg,0.8384,1,0.026114559999999988,"(0.8, 0.9]"
2612,2024,Australian Open,a0cj,bv16,0.3428,1,0.43191184,"(0.3, 0.4]"
2613,2024,Australian Open,n0bg,m0if,1.0,1,0.0,"(0.9, 1.0]"
2614,2024,Australian Open,d0c1,bv24,1.0,1,0.0,"(0.9, 1.0]"
2615,2024,Australian Open,g09o,y09v,0.3836,1,0.37994896000000006,"(0.3, 0.4]"
2616,2024,Australian Open,d923,s0gr,0.4278,1,0.32741284000000004,"(0.4, 0.5]"
2617,2024,Australian Open,p0ct,mo44,0.394,1,0.367236,"(0.3, 0.4]"
2618,2024,Australian Open,gf95,l0gh,0.6104,1,0.15178815999999995,"(0.6, 0.7]"
2619,2024,Australian Open,hd68,kc33,1.0,1,0.0,"(0.9, 1.0]"
2620,2024,Australian Open,hg94,ch12,0.218,1,0.6115240000000001,"(0.2, 0.3]"
2621,2024,Australian Open,hh06,m0jz,0.6902,1,0.09597603999999998,"(0.6, 0.7]"
2622,2024,Australian Open,h996,b0fv,0.4262,1,0.32924644,"(0.4, 0.5]"
2623,2024,Australian Open,ki63,ta29,0.6446,1,0.12630916000000003,"(0.6, 0.7]"
2624,2024,Australian Open,m0g4,cc66,0.7844,1,0.04648336000000001,"(0.7, 0.8]"
2625,2024,Australian Open,m0ac,ge28,0.5286,1,0.22221796000000005,"(0.5, 0.6]"
2626,2024,Australian Open,ph78,y218,0.0,1,1.0,"(-0.001, 0.1]"
2627,2024,Australian Open,s0nv,d0dw,0.3132,1,0.4716942400000001,"(0.3, 0.4]"
2628,2024,Australian Open,s0ia,g0gd,0.592,1,0.16646400000000003,"(0.5, 0.6]"
2629,2024,Australian Open,rb60,s0ti,0.5088,1,0.24127743999999998,"(0.5, 0.6]"
2630,2024,Australian Open,s0n0,sy67,1.0,1,0.0,"(0.9, 1.0]"
2631,2024,Australian Open,ss25,y171,0.1648,1,0.6975590399999999,"(0.1, 0.2]"
2632,2024,Australian Open,w0c4,aa27,0.5064,1,0.24364096000000005,"(0.5, 0.6]"
2633,2024,Australian Open,z09z,kc29,1.0,1,0.0,"(0.9, 1.0]"
2634,2024,Open Occitanie,bk92,ag37,0.398,1,0.36240399999999995,"(0.3, 0.4]"
2635,2024,Open Occitanie,bk92,s0h2,0.5286,1,0.22221796000000005,"(0.5, 0.6]"
2636,2024,Open Occitanie,r0dg,l0cx,0.5202,1,0.23020804,"(0.5, 0.6]"
2637,2024,Open Occitanie,bk92,su55,0.439,1,0.3147209999999999,"(0.4, 0.5]"
2638,2024,Open Occitanie,ag37,m0g4,0.6612,1,0.11478543999999999,"(0.6, 0.7]"
2639,2024,Open Occitanie,ag37,c0h0,0.6056,1,0.15555135999999997,"(0.6, 0.7]"
2640,2024,Open Occitanie,mp01,mp20,0.6044,1,0.15649935999999995,"(0.6, 0.7]"
2641,2024,Open Occitanie,s0h2,s0gd,0.3948,1,0.36626703999999993,"(0.3, 0.4]"
2642,2024,Open Occitanie,mo44,mu94,0.4428,1,0.3104718399999999,"(0.4, 0.5]"
2643,2024,Open Occitanie,mp01,bm95,0.5226,1,0.22791076000000005,"(0.5, 0.6]"
2644,2024,Open Occitanie,su55,g09o,0.655,1,0.11902499999999998,"(0.6, 0.7]"
2645,2024,Open Occitanie,s0gd,z0a1,0.5588,1,0.19465744000000004,"(0.5, 0.6]"
2646,2024,Open Occitanie,l0cx,hb48,1.0,1,0.0,"(0.9, 1.0]"
2647,2024,Open Occitanie,bv16,d0dw,0.5832,1,0.17372223999999994,"(0.5, 0.6]"
2648,2024,Open Occitanie,r0dg,mp01,0.4736,1,0.27709696,"(0.4, 0.5]"
2649,2024,Open Occitanie,z0a1,rb60,1.0,1,0.0,"(0.9, 1.0]"
2650,2024,Open Occitanie,r0fp,n0bg,0.0862,1,0.8350304399999999,"(-0.001, 0.1]"
2651,2024,Open Occitanie,d0dw,c0bh,1.0,1,0.0,"(0.9, 1.0]"
2652,2024,Open Occitanie,l0cx,g0gd,0.6684,1,0.10995856000000001,"(0.6, 0.7]"
2653,2024,Open Occitanie,bv16,d0c1,0.6038,1,0.15697444,"(0.6, 0.7]"
2654,2024,Open Occitanie,hb48,m0if,0.4966,1,0.2534115600000001,"(0.4, 0.5]"
2655,2024,Dallas Open,pl56,gc88,0.675,1,0.10562499999999997,"(0.6, 0.7]"
2656,2024,Open Occitanie,s0gd,mw76,0.6598,1,0.11573603999999997,"(0.6, 0.7]"
2657,2024,Dallas Open,pl56,s0s1,0.5628,1,0.19114384000000004,"(0.5, 0.6]"
2658,2024,Dallas Open,gc88,td51,0.485,1,0.265225,"(0.4, 0.5]"
2659,2024,Dallas Open,gc88,me82,0.6234,1,0.14182756000000005,"(0.6, 0.7]"
2660,2024,Dallas Open,s0s1,tc61,0.5716,1,0.18352656,"(0.5, 0.6]"
2661,2024,Dallas Open,td51,m0qi,0.4448,1,0.30824704,"(0.4, 0.5]"
2662,2024,Dallas Open,me82,d994,0.4488,1,0.30382144,"(0.4, 0.5]"
2663,2024,Open Occitanie,c0e9,mc65,0.4734,1,0.27730755999999995,"(0.4, 0.5]"
2664,2024,Dallas Open,pl56,da81,0.7678,1,0.05391683999999998,"(0.7, 0.8]"
2665,2024,Dallas Open,s0s1,mp01,0.5292,1,0.22165263999999998,"(0.5, 0.6]"
2666,2024,Dallas Open,d994,s0k7,0.4832,1,0.2670822399999999,"(0.4, 0.5]"
2667,2024,Dallas Open,h0bh,q02l,0.4662,1,0.2849424400000001,"(0.4, 0.5]"
2668,2024,Dallas Open,n732,a0gc,0.566,1,0.18835600000000005,"(0.5, 0.6]"
2669,2024,Dallas Open,n0am,ta29,0.3914,1,0.37039396,"(0.3, 0.4]"
2670,2024,Dallas Open,ta29,fa43,1.0,1,0.0,"(0.9, 1.0]"
2671,2024,Open 13 Provence,gb88,m0ht,0.5548,1,0.19820304000000002,"(0.5, 0.6]"
2672,2024,Open 13 Provence,g09o,d0dw,0.4616,1,0.28987456,"(0.4, 0.5]"
2673,2024,Open 13 Provence,gf95,hb48,1.0,1,0.0,"(0.9, 1.0]"
2674,2024,Cordoba Open,d0fj,bf23,0.3948,1,0.36626703999999993,"(0.3, 0.4]"
2675,2024,Open 13 Provence,d0dt,l0cx,0.4266,1,0.32878756000000003,"(0.4, 0.5]"
2676,2024,Cordoba Open,d0fj,b0bi,0.4016,1,0.35808256000000005,"(0.4, 0.5]"
2677,2024,Cordoba Open,d0fj,h997,0.5246,1,0.22600516000000004,"(0.5, 0.6]"
2678,2024,Open 13 Provence,h996,g0gd,0.506,1,0.244036,"(0.5, 0.6]"
2679,2024,Cordoba Open,b0bi,d0cg,0.5392,1,0.21233664,"(0.5, 0.6]"
2680,2024,Cordoba Open,bf23,mu94,0.583,1,0.17388900000000004,"(0.5, 0.6]"
2681,2024,Cordoba Open,mu94,c0au,0.5122,1,0.23794884000000002,"(0.5, 0.6]"
2682,2024,Cordoba Open,d0fj,o513,0.5206,1,0.22982436000000003,"(0.5, 0.6]"
