match_id,p1_won_set1,p1_prob,outcome,brier
9387,False,0.0,0,0.0
9389,False,0.1946,0,0.03786916
9390,True,0.945,1,0.0030250000000000055
9391,True,0.9434,1,0.003203559999999998
9392,False,0.0216,0,0.00046656000000000003
9394,True,0.9352,1,0.004199039999999996
9395,False,0.0562,0,0.00315844
9397,False,0.2688,0,0.07225343999999999
9399,False,0.0484,0,0.00234256
9402,False,0.0016,0,2.56e-06
9403,False,0.1486,0,0.022081960000000005
9404,True,0.9944,1,3.1360000000000554e-05
9405,True,0.9996,1,1.5999999999996475e-07
9406,False,0.0778,0,0.0060528399999999994
9407,False,0.0078,0,6.0839999999999993e-05
9409,False,0.0268,1,0.9471182399999999
9410,True,0.8724,1,0.016281760000000013
9413,True,1.0,1,0.0
9414,False,0.4096,0,0.16777216
9415,False,0.0,0,0.0
9416,False,0.0568,0,0.0032262400000000004
9417,True,0.9978,1,4.839999999999911e-06
9419,True,0.9998,1,3.9999999999991186e-08
9420,False,0.422,1,0.3340840000000001
9421,True,0.9556,1,0.0019713599999999997
9422,False,0.0438,0,0.00191844
9426,True,0.7684,1,0.053638560000000016
9427,False,0.0482,0,0.00232324
9428,True,0.9958,1,1.7639999999999845e-05
9432,False,0.1454,0,0.02114116
9433,True,0.9442,1,0.0031136399999999956
9434,True,0.9962,1,1.4440000000000194e-05
9437,False,0.151,1,0.7208009999999999
9439,False,0.2344,0,0.05494336
9440,False,0.0,0,0.0
9441,True,0.982,1,0.00032400000000000056
9443,True,0.991,1,8.100000000000014e-05
9445,False,0.0824,0,0.006789760000000001
9447,True,0.9126,1,0.007638760000000006
9450,True,0.9338,1,0.004382440000000005
9451,False,0.1554,1,0.71334916
9454,True,0.996,1,1.600000000000003e-05
9455,True,0.6296,1,0.13719615999999996
9456,False,0.0,0,0.0
9457,True,0.9998,0,0.99960004
9458,True,0.9284,1,0.00512656
9459,False,0.0322,0,0.00103684
9460,True,0.9852,0,0.9706190399999999
9463,True,0.8626,1,0.01887875999999999
9464,True,0.9962,0,0.9924144399999999
9465,False,0.0828,1,0.84125584
9466,True,0.9958,1,1.7639999999999845e-05
9467,False,0.0652,0,0.004251039999999999
9468,True,0.9994,1,3.6000000000005394e-07
9471,True,0.5354,1,0.21585316000000002
9472,True,0.9178,0,0.8423568399999999
9473,True,0.9422,1,0.0033408399999999955
9474,False,0.019,0,0.000361
9475,False,0.004,0,1.6e-05
9476,False,0.1076,0,0.01157776
9477,False,0.0284,0,0.0008065600000000001
9480,False,0.007,0,4.9000000000000005e-05
9481,True,1.0,1,0.0
9482,True,0.996,1,1.600000000000003e-05
9483,True,0.949,1,0.002601000000000005
9484,False,0.0114,0,0.00012996
9488,True,0.8706,1,0.01674435999999999
9489,False,0.0,1,1.0
9491,True,0.9762,1,0.000566440000000002
9492,False,0.0016,0,2.56e-06
9493,False,0.57,0,0.32489999999999997
9494,False,0.062,0,0.0038439999999999998
9496,False,0.04,1,0.9216
9497,False,0.1668,0,0.02782224
9498,True,0.9994,1,3.6000000000005394e-07
9499,False,0.0224,0,0.00050176
9500,False,0.0752,0,0.00565504
9501,False,0.0,0,0.0
9503,False,0.254,0,0.064516
9504,True,0.878,0,0.770884
9505,False,0.16,1,0.7055999999999999
9506,False,0.0894,0,0.007992359999999999
9507,False,0.0164,0,0.00026896000000000005
9510,True,0.9232,1,0.0058982399999999964
9511,False,0.1752,1,0.68029504
9515,False,0.0736,0,0.00541696
9516,False,0.002,0,4e-06
9517,True,0.8966,1,0.01069156000000001
9518,False,0.0166,0,0.00027556
9519,False,0.0128,0,0.00016384
9521,True,0.962,0,0.9254439999999999
9522,True,0.9406,1,0.003528360000000001
9524,False,0.042,0,0.0017640000000000002
9526,False,0.0376,0,0.00141376
9527,False,0.0432,0,0.0018662400000000001
9530,False,0.389,0,0.151321
9531,True,0.7666,0,0.5876755599999999
9532,True,0.934,1,0.004355999999999993
9533,False,0.1818,0,0.033051239999999996
9534,True,0.8478,1,0.02316484
9535,True,0.994,1,3.600000000000006e-05
9536,True,0.7362,1,0.06959044000000002
9538,False,0.0418,0,0.0017472399999999997
9539,False,0.1544,0,0.023839360000000004
9541,False,0.002,1,0.996004
9544,True,0.9994,1,3.6000000000005394e-07
9545,True,0.999,1,1.0000000000000019e-06
9546,True,0.9968,1,1.0239999999999877e-05
9548,True,0.8916,1,0.01175056000000001
9550,True,0.9966,1,1.1559999999999718e-05
9553,True,1.0,1,0.0
9554,True,0.999,1,1.0000000000000019e-06
9555,False,0.03,0,0.0009
9557,True,0.9902,1,9.60400000000006e-05
9560,True,0.7794,1,0.04866436000000001
9561,False,0.0992,1,0.81144064
9562,False,0.0404,0,0.00163216
9563,False,0.0432,0,0.0018662400000000001
9564,True,0.9548,1,0.0020430400000000016
9566,True,0.9932,1,4.6240000000000384e-05
9567,False,0.2392,1,0.57881664
9570,False,0.1304,0,0.017004159999999997
9574,False,0.0754,0,0.005685159999999999
9575,True,0.9954,1,2.1160000000000445e-05
9579,True,0.9876,0,0.9753537600000001
9580,True,0.8624,1,0.018933759999999984
9581,True,0.9998,1,3.9999999999991186e-08
9582,False,0.0092,0,8.464e-05
9583,False,0.3868,0,0.14961423999999998
9584,False,0.0592,1,0.88510464
9587,True,0.5692,1,0.18558863999999997
9588,False,0.064,0,0.004096
9592,False,0.2878,0,0.08282884
9593,True,0.9994,1,3.6000000000005394e-07
9594,True,0.9874,1,0.0001587599999999986
9598,True,0.9706,1,0.0008643599999999989
9599,False,0.0892,0,0.007956640000000001
9600,False,0.0906,0,0.00820836
9601,False,0.035,0,0.0012250000000000002
9603,False,0.0216,0,0.00046656000000000003
9604,False,0.1246,0,0.015525160000000001
9606,False,0.0126,0,0.00015876
9607,False,0.1004,1,0.8092801599999999
9611,False,0.002,0,4e-06
9612,False,0.0516,0,0.00266256
9617,False,0.151,0,0.022801
9618,True,0.898,1,0.010403999999999997
9620,False,0.2558,0,0.06543364000000002
9621,False,0.004,0,1.6e-05
9624,False,0.146,0,0.021315999999999998
9626,False,0.2324,1,0.5892097600000001
9628,True,1.0,1,0.0
9629,False,0.1284,0,0.016486559999999997
9631,True,0.8424,1,0.024837759999999987
9632,False,0.0202,0,0.00040804
9633,False,0.2194,0,0.04813636
9634,False,0.0166,0,0.00027556
9635,False,0.2862,1,0.50951044
9636,False,0.0702,0,0.00492804
9637,False,0.0004,1,0.9992001600000001
9638,False,0.0086,0,7.396e-05
9639,True,0.9996,1,1.5999999999996475e-07
9641,True,0.9918,1,6.723999999999976e-05
9642,True,0.9042,1,0.009177639999999999
9643,False,0.0,1,1.0
9644,True,0.9946,0,0.98922916
9645,True,0.8738,0,0.76352644
9648,True,0.838,1,0.02624400000000001
9650,False,0.0064,0,4.096e-05
9652,True,0.952,1,0.002304000000000004
9654,True,1.0,1,0.0
9655,False,0.2016,1,0.63744256
9657,False,0.0768,1,0.85229824
9661,True,0.9998,1,3.9999999999991186e-08
9662,True,1.0,1,0.0
9663,False,0.0112,0,0.00012544
9668,False,0.4098,1,0.34833604000000007
9669,True,1.0,1,0.0
9670,False,0.2468,0,0.06091024
9671,True,0.6642,1,0.11276164
9674,False,0.095,0,0.009025
9676,True,0.9588,1,0.0016974400000000012
9679,False,0.0656,0,0.004303360000000001
9680,True,0.9482,1,0.0026832399999999956
9681,True,0.87,1,0.016900000000000002
9682,False,0.0032,0,1.024e-05
9684,False,0.3894,0,0.15163236000000002
9687,True,0.7028,0,0.49392783999999995
9688,True,0.9834,0,0.9670755600000001
9690,False,0.2906,1,0.5032483600000001
9691,False,0.0,0,0.0
9694,True,0.8216,0,0.6750265599999999
9695,True,0.8742,0,0.7642256399999999
9696,True,0.9468,0,0.8964302399999999
9697,True,0.9896,1,0.00010815999999999926
9700,False,0.331,1,0.44756100000000004
9702,False,0.1322,1,0.7530768400000001
9703,True,0.978,1,0.00048400000000000087
9704,True,0.9884,1,0.00013456000000000126
9705,True,0.9932,1,4.6240000000000384e-05
9706,False,0.0,0,0.0
9707,False,0.0266,0,0.00070756
9713,False,0.0018,0,3.24e-06
9714,True,0.9478,1,0.0027248400000000027
9715,False,0.0316,0,0.0009985600000000001
9716,False,0.0,0,0.0
9717,False,0.3228,0,0.10419983999999999
9721,False,0.0222,1,0.95609284
9722,False,0.0238,0,0.0005664400000000001
9723,False,0.011,0,0.00012099999999999999
9724,False,0.0012,0,1.4399999999999998e-06
9726,True,0.946,1,0.0029160000000000054
9727,True,0.6508,1,0.12194063999999998
9728,False,0.067,0,0.004489000000000001
9729,True,0.9822,1,0.00031684000000000134
9731,True,0.997,1,9.000000000000015e-06
9736,True,0.7804,1,0.04822416000000001
9739,False,0.0172,0,0.00029584
9740,False,0.2254,0,0.050805159999999995
9741,True,0.9602,1,0.0015840399999999958
9742,False,0.1088,1,0.79423744
9743,True,0.9694,1,0.0009363599999999976
9744,True,0.9954,1,2.1160000000000445e-05
9745,True,0.8632,1,0.01871424000000001
9746,False,0.1132,0,0.01281424
9748,True,0.958,1,0.0017640000000000032
9749,True,0.9842,1,0.00024964000000000117
9751,False,0.0,0,0.0
9753,False,0.25,0,0.0625
9754,True,0.961,0,0.9235209999999999
9755,True,0.9866,1,0.00017955999999999913
9757,True,0.5518,1,0.20088324000000005
9758,True,0.9994,0,0.9988003599999999
9760,False,0.001,0,1e-06
9761,False,0.096,0,0.009216
9762,False,0.5108,0,0.26091664000000003
9763,True,0.7548,1,0.06012303999999999
9764,False,0.0114,0,0.00012996
9765,True,0.9716,1,0.0008065599999999989
9767,True,0.9356,1,0.004147360000000002
9768,False,0.1926,0,0.03709476
9770,True,0.9764,1,0.0005569599999999978
9771,True,0.9862,1,0.00019044000000000095
9773,False,0.0836,1,0.83978896
9774,False,0.0178,0,0.00031684
9776,False,0.0422,0,0.0017808400000000001
9777,False,0.0006,0,3.5999999999999994e-07
9779,False,0.3906,0,0.15256836000000001
9781,True,0.9984,1,2.5600000000001466e-06
9783,False,0.0274,0,0.0007507600000000001
9784,True,0.8744,0,0.7645753599999999
9785,True,0.9966,0,0.9932115600000001
9786,False,0.4948,0,0.24482704000000002
9790,True,0.7238,1,0.07628644
9792,False,0.0086,0,7.396e-05
9797,False,0.3288,0,0.10810943999999999
9801,False,0.0,0,0.0
9802,False,0.044,0,0.0019359999999999998
9804,True,1.0,1,0.0
9805,True,0.9508,0,0.9040206399999999
9806,True,0.9974,1,6.760000000000243e-06
9808,False,0.1208,0,0.01459264
9810,True,0.9956,1,1.9359999999999645e-05
9813,False,0.136,0,0.018496000000000002
9814,True,1.0,1,0.0
9816,False,0.1924,0,0.03701776
9817,False,0.0086,0,7.396e-05
9818,True,0.9776,1,0.0005017599999999989
9819,True,0.7148,0,0.51093904
9823,True,0.9962,1,1.4440000000000194e-05
9824,True,0.9936,0,0.9872409600000001
9826,True,0.9164,1,0.0069889600000000015
9827,False,0.4728,0,0.22353984
9828,False,0.079,0,0.006241
9831,True,1.0,1,0.0
9833,True,0.9726,1,0.0007507599999999989
9834,False,0.0398,0,0.00158404
9836,False,0.275,0,0.07562500000000001
9837,True,0.9974,1,6.760000000000243e-06
9838,False,0.0598,0,0.00357604
9842,False,0.0006,0,3.5999999999999994e-07
9845,False,0.075,0,0.005625
9849,True,0.7228,1,0.07683984
9851,True,0.981,1,0.00036100000000000064
9854,False,0.1532,0,0.02347024
9855,True,1.0,1,0.0
9857,False,0.1412,0,0.019937439999999997
9859,True,0.995,1,2.5000000000000045e-05
9861,True,0.9464,1,0.0028729599999999978
9862,True,0.8066,0,0.65060356
9864,False,0.1818,0,0.033051239999999996
9865,False,0.0204,1,0.95961616
9867,False,0.395,1,0.366025
9869,False,0.3958,1,0.36505764000000007
9870,True,0.971,1,0.0008410000000000015
9872,False,0.0112,0,0.00012544
9876,True,0.9654,1,0.0011971599999999975
9879,True,0.9446,1,0.0030691600000000005
9883,False,0.0302,0,0.00091204
9885,False,0.0038,1,0.9924144399999999
9888,True,0.974,0,0.948676
9891,True,0.8458,1,0.023777640000000003
9892,True,0.9982,1,3.240000000000086e-06
9896,True,0.529,1,0.22184099999999998
9897,True,0.8914,0,0.7945939599999999
9898,True,0.959,1,0.001681000000000003
9899,True,0.8812,1,0.014113440000000003
9900,True,0.9642,1,0.0012816400000000038
9901,False,0.027,0,0.0007289999999999999
9902,True,0.9762,0,0.95296644
9903,True,0.9224,1,0.00602176
9904,False,0.0212,0,0.00044944
9905,False,0.5752,1,0.18045503999999996
9906,True,0.9304,1,0.004844159999999999
9908,False,0.0256,0,0.00065536
9911,True,0.6678,0,0.4459568399999999
9912,True,0.9654,1,0.0011971599999999975
9913,False,0.0874,0,0.007638760000000001
9916,False,0.0008,0,6.4e-07
9917,True,0.8614,0,0.7420099600000001
9918,False,0.013,0,0.000169
9920,False,0.1564,0,0.024460960000000004
9921,True,0.8924,1,0.011577760000000006
9923,True,0.9914,1,7.39600000000009e-05
9925,False,0.1494,1,0.7235203600000001
9926,True,0.9982,1,3.240000000000086e-06
9927,True,0.995,0,0.990025
9928,True,0.9994,1,3.6000000000005394e-07
9930,True,0.9574,1,0.0018147599999999975
9931,False,0.0218,0,0.00047524
9934,False,0.0446,0,0.0019891600000000002
9936,True,0.993,1,4.9000000000000087e-05
9937,True,0.416,1,0.3410560000000001
9939,False,0.2142,1,0.61748164
9941,True,0.9438,1,0.0031584400000000032
9944,True,0.66,1,0.11559999999999998
9945,True,0.976,1,0.000576000000000001
9946,False,0.0322,1,0.93663684
9948,False,0.0388,0,0.00150544
9950,False,0.0206,0,0.00042436000000000004
9956,False,0.0088,0,7.744e-05
9957,False,0.0342,0,0.00116964
9958,True,0.9748,1,0.00063504
9961,True,0.9364,1,0.0040449599999999985
9962,False,0.005,0,2.5e-05
9963,True,0.7286,1,0.07365795999999998
9965,False,0.0106,0,0.00011236
9966,False,0.4286,0,0.18369796
9967,False,0.1424,0,0.02027776
9968,True,0.871,1,0.016641
9969,True,0.983,1,0.0002890000000000005
9971,False,0.0894,1,0.82919236
9973,False,0.0098,1,0.9804960399999999
9977,False,0.1594,0,0.025408359999999994
9978,True,0.9992,1,6.400000000000366e-07
9979,True,0.9946,0,0.98922916
9980,False,0.1142,0,0.013041639999999998
9981,True,0.9892,0,0.9785166399999999
9982,False,0.0432,1,0.91546624
9983,True,0.9432,1,0.0032262399999999957
9984,True,0.9948,0,0.98962704
9985,False,0.0016,0,2.56e-06
9987,False,0.1708,1,0.6875726399999998
9988,True,0.9676,0,0.93624976
9989,False,0.3992,0,0.15936064
9990,False,0.2042,0,0.041697639999999994
9992,True,0.8248,1,0.030695040000000007
9993,False,0.0004,0,1.6e-07
9994,False,0.1702,0,0.028968039999999997
9995,False,0.0132,0,0.00017423999999999999
9996,False,0.017,0,0.00028900000000000003
9997,False,0.2574,0,0.06625476000000001
9998,True,0.9674,1,0.0010627599999999974
10000,False,0.0416,1,0.9185305600000001
10001,False,0.0054,0,2.9160000000000002e-05
10003,True,0.9624,1,0.0014137599999999974
10005,True,0.9846,1,0.00023715999999999906
10009,True,0.9922,1,6.0840000000000454e-05
10010,True,0.9556,1,0.0019713599999999997
10012,True,0.9826,1,0.000302759999999999
10014,False,0.1586,0,0.025153959999999996
10015,False,0.033,0,0.0010890000000000001
10016,True,0.9616,1,0.0014745599999999991
10019,True,0.8614,0,0.7420099600000001
10022,False,0.2994,0,0.08964036
10024,True,0.7936,1,0.042600960000000014
10026,True,0.9916,1,7.055999999999938e-05
10027,False,0.0032,0,1.024e-05
10031,False,0.11,1,0.7921
10032,True,0.8562,1,0.02067844000000001
10033,False,0.0546,0,0.0029811600000000005
10034,False,0.026,0,0.000676
10035,False,0.0004,0,1.6e-07
10037,False,0.1684,0,0.028358559999999998
10038,False,0.0598,0,0.00357604
10039,True,0.884,1,0.013455999999999997
10040,False,0.0,0,0.0
10043,False,0.0276,0,0.00076176
10045,False,0.2254,1,0.6000051599999999
10046,False,0.2136,0,0.045624960000000006
10047,False,0.2326,0,0.05410276
10048,True,0.9656,1,0.001183359999999999
10050,False,0.0212,0,0.00044944
10054,True,0.909,1,0.008280999999999995
10055,True,0.9606,1,0.0015523599999999992
10056,True,0.9076,1,0.008537760000000007
10057,False,0.1096,0,0.012012160000000001
10058,True,0.9106,1,0.007992360000000006
10059,True,0.999,1,1.0000000000000019e-06
10060,True,0.617,1,0.146689
10061,True,0.8504,1,0.022380159999999986
10062,True,1.0,1,0.0
10063,True,0.9328,1,0.004515840000000005
10064,False,0.0414,0,0.00171396
10065,False,0.0234,0,0.00054756
10066,False,0.2196,1,0.6090241599999999
10067,True,0.9984,1,2.5600000000001466e-06
10068,False,0.0322,0,0.00103684
10070,True,0.9976,1,5.7599999999997975e-06
10071,False,0.3066,1,0.48080356
10073,True,0.8606,1,0.019432359999999992
10077,True,0.9914,1,7.39600000000009e-05
10078,False,0.0374,0,0.0013987600000000002
10079,False,0.1248,0,0.015575039999999998
10080,False,0.1506,0,0.022680360000000004
10082,True,0.982,1,0.00032400000000000056
10083,True,0.9974,0,0.9948067599999999
10084,True,0.8652,1,0.01817104000000001
10085,False,0.0142,0,0.00020164000000000003
10086,False,0.0732,0,0.00535824
10088,True,0.904,1,0.009215999999999995
10089,False,0.1254,1,0.7649251600000001
10092,True,0.9354,1,0.004173159999999999
10094,True,0.8016,0,0.64256256
10095,False,0.0692,0,0.004788639999999999
10096,False,0.12,0,0.0144
10097,False,0.0478,0,0.0022848400000000002
10098,False,0.0006,0,3.5999999999999994e-07
10099,False,0.0712,0,0.00506944
10100,True,0.973,1,0.0007290000000000013
10101,False,0.001,0,1e-06
10102,True,0.9964,1,1.2960000000000343e-05
10103,True,0.9988,1,1.4399999999999494e-06
10105,True,0.915,1,0.007224999999999994
10106,False,0.1356,0,0.01838736
10107,True,0.7732,1,0.05143824
10108,False,0.0718,0,0.00515524
10111,True,0.8976,1,0.010485760000000009
10113,False,0.0196,1,0.9611841600000001
10114,False,0.0004,1,0.9992001600000001
10116,False,0.0004,0,1.6e-07
10118,False,0.0666,0,0.004435560000000001
10119,False,0.0354,0,0.0012531600000000001
10122,True,0.9304,1,0.004844159999999999
10124,True,0.9568,0,0.91546624
10127,False,0.0172,1,0.9658958400000001
10130,True,0.4852,1,0.26501903999999993
10132,True,0.9904,1,9.216000000000101e-05
10133,False,0.0002,0,4e-08
10134,True,0.475,1,0.275625
10135,False,0.0,0,0.0
10136,False,0.037,0,0.0013689999999999998
10137,False,0.0052,0,2.704e-05
10139,False,0.1518,1,0.7194432400000002
10140,False,0.0106,0,0.00011236
10141,False,0.0584,0,0.00341056
10142,True,0.9808,1,0.0003686399999999998
10146,False,0.099,0,0.009801
10148,False,0.0176,0,0.00030976
10149,True,0.9996,1,1.5999999999996475e-07
10152,True,0.998,1,4.0000000000000074e-06
10153,False,0.0538,0,0.00289444
10154,True,0.9714,1,0.0008179599999999977
10156,True,0.9602,1,0.0015840399999999958
10157,False,0.1226,0,0.01503076
10158,True,0.9964,1,1.2960000000000343e-05
10159,False,0.091,0,0.008281
10160,True,0.9192,1,0.006528639999999997
10161,False,0.0004,0,1.6e-07
10162,False,0.055,0,0.003025
10163,False,0.055,0,0.003025
10164,False,0.163,1,0.700569
10165,False,0.0726,0,0.005270759999999999
10167,True,1.0,1,0.0
10169,True,0.7474,1,0.06380676000000002
10170,False,0.0,0,0.0
10171,True,0.9928,1,5.1839999999999775e-05
10172,False,0.013,0,0.000169
10173,False,0.1518,0,0.023043239999999996
10174,False,0.0484,0,0.00234256
10175,True,1.0,0,1.0
10176,True,0.957,1,0.0018490000000000032
10181,False,0.118,0,0.013923999999999999
10183,True,0.9876,1,0.00015375999999999918
10185,False,0.0032,0,1.024e-05
10186,False,0.0324,0,0.0010497599999999998
10187,True,0.9996,1,1.5999999999996475e-07
10188,False,0.005,1,0.990025
10189,False,0.287,0,0.08236899999999998
10191,False,0.3882,0,0.15069923999999998
10192,True,0.9888,1,0.00012543999999999972
10194,False,0.0456,0,0.00207936
10196,False,0.165,0,0.027225000000000003
10197,True,1.0,1,0.0
10199,False,0.3332,1,0.44462224000000006
10200,True,0.9836,1,0.000268959999999999
10203,False,0.0318,0,0.00101124
10204,True,0.955,1,0.002025000000000004
10208,True,0.2146,1,0.61685316
10209,False,0.2894,0,0.08375236
10212,True,0.9982,0,0.9964032399999999
10214,True,1.0,1,0.0
10217,True,0.988,1,0.00014400000000000025
10218,False,0.0098,0,9.604e-05
10219,False,0.0008,0,6.4e-07
10222,True,0.8854,0,0.7839331599999999
10223,False,0.0334,0,0.00111556
10224,True,0.9866,1,0.00017955999999999913
10226,True,0.9962,1,1.4440000000000194e-05
10229,True,0.9842,1,0.00024964000000000117
10233,False,0.0926,1,0.82337476
10234,True,0.9972,1,7.840000000000138e-06
10235,False,0.1738,1,0.68260644
10237,True,0.7888,1,0.044605440000000024
10239,False,0.118,1,0.7779240000000001
10242,True,0.8798,1,0.014448039999999994
10244,True,0.9784,0,0.9572665600000001
10246,False,0.032,0,0.001024
10247,False,0.4068,0,0.16548624
10250,False,0.2508,0,0.06290064000000001
10251,False,0.2576,1,0.5511577599999999
10252,False,0.01,0,0.0001
10253,True,0.965,0,0.931225
10254,False,0.0402,0,0.00161604
10255,True,0.9996,1,1.5999999999996475e-07
10256,True,0.9686,1,0.000985959999999999
10257,False,0.0008,0,6.4e-07
10258,False,0.0068,1,0.9864462399999999
10259,False,0.1976,1,0.64384576
10260,False,0.2428,0,0.05895183999999999
10261,False,0.1494,0,0.02232036
10262,False,0.2374,0,0.05635876
10265,True,0.9786,1,0.0004579599999999989
10267,True,0.9284,1,0.00512656
10268,True,0.925,1,0.005624999999999994
10270,True,0.9128,1,0.007603840000000009
10273,False,0.0082,0,6.724000000000001e-05
10274,False,0.312,0,0.097344
10275,True,0.9604,1,0.0015681599999999975
10277,False,0.0106,0,0.00011236
10279,False,0.0002,0,4e-08
10282,False,0.047,0,0.002209
10283,False,0.145,1,0.7310249999999999
10284,False,0.0378,0,0.00142884
10287,True,0.8974,1,0.010526760000000005
10288,True,0.9876,1,0.00015375999999999918
10290,True,0.9978,1,4.839999999999911e-06
10291,True,0.9842,1,0.00024964000000000117
10293,False,0.0086,0,7.396e-05
10294,False,0.1672,0,0.027955839999999996
10295,False,0.0074,0,5.4760000000000004e-05
10297,True,0.8646,1,0.01833315999999999
10298,True,1.0,1,0.0
10299,True,0.81,0,0.6561000000000001
10302,False,0.0314,0,0.00098596
10303,True,0.946,1,0.0029160000000000054
10304,True,0.7398,1,0.06770404
10305,False,0.0066,0,4.3559999999999996e-05
