end_period_ts,open,low,high,close,mean,previous,volume,open_interest
2026-01-24 17:24:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,10.00,75312.00
2026-01-24 17:25:00,,,,,,0.1600,0.00,75312.00
2026-01-24 17:26:00,,,,,,0.1600,0.00,75312.00
2026-01-24 17:29:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,106.00,75418.00
2026-01-24 17:32:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,2.00,75420.00
2026-01-24 17:34:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,10.00,75430.00
2026-01-24 17:35:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,64.00,75494.00
2026-01-24 17:36:00,,,,,,0.1600,0.00,75494.00
2026-01-24 17:38:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,100.00,75594.00
2026-01-24 17:40:00,,,,,,0.1600,0.00,75594.00
2026-01-24 17:41:00,,,,,,0.1600,0.00,75594.00
2026-01-24 17:42:00,,,,,,0.1600,0.00,75594.00
2026-01-24 17:43:00,,,,,,0.1600,0.00,75594.00
2026-01-24 17:47:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,755.00,76349.00
2026-01-24 17:48:00,,,,,,0.1600,0.00,76349.00
2026-01-24 17:49:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,5.00,76354.00
2026-01-24 17:50:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,59.00,76413.00
2026-01-24 17:51:00,,,,,,0.1600,0.00,76413.00
2026-01-24 17:52:00,,,,,,0.1600,0.00,76413.00
2026-01-24 17:53:00,,,,,,0.1600,0.00,76413.00
2026-01-24 17:54:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,59.00,76472.00
2026-01-24 17:55:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,50.00,76522.00
2026-01-24 17:56:00,,,,,,0.1600,0.00,76522.00
2026-01-24 17:58:00,,,,,,0.1600,0.00,76522.00
2026-01-24 17:59:00,,,,,,0.1600,0.00,76522.00
2026-01-24 18:01:00,,,,,,0.1600,0.00,76522.00
2026-01-24 18:04:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,22.00,76544.00
2026-01-24 18:05:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,11.00,76555.00
2026-01-24 18:06:00,,,,,,0.1600,0.00,76555.00
2026-01-24 18:09:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,122.00,76677.00
2026-01-24 18:13:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,20.00,76697.00
2026-01-24 18:14:00,,,,,,0.1600,0.00,76697.00
2026-01-24 18:15:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,1270.00,77967.00
2026-01-24 18:16:00,,,,,,0.1600,0.00,77967.00
2026-01-24 18:17:00,,,,,,0.1600,0.00,77967.00
2026-01-24 18:18:00,,,,,,0.1600,0.00,77967.00
2026-01-24 18:19:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,605.00,78463.00
2026-01-24 18:20:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,689.00,79152.00
2026-01-24 18:21:00,,,,,,0.1600,0.00,79152.00
2026-01-24 18:22:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,38.00,79190.00
2026-01-24 18:23:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,4.00,79194.00
2026-01-24 18:24:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,1.00,79195.00
2026-01-24 18:25:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,1344.00,80539.00
2026-01-24 18:26:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,5.00,80544.00
2026-01-24 18:28:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,109.00,80653.00
2026-01-24 18:29:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,1735.00,82388.00
2026-01-24 18:30:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,885.00,83273.00
2026-01-24 18:31:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,677.00,83950.00
2026-01-24 18:32:00,,,,,,0.1600,0.00,83950.00
2026-01-24 18:33:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,5353.00,89303.00
2026-01-24 18:34:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,11.00,89314.00
2026-01-24 18:35:00,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,29.00,89343.00
2026-01-24 18:36:00,,,,,,0.1600,0.00,89343.00
