end_period_ts,open,low,high,close,mean,previous,volume,open_interest
2026-01-10 23:51:00,,,,,,0.2800,0.00,3437.00
2026-01-10 23:52:00,0.2800,0.2700,0.2800,0.2700,0.2750,0.2800,1356.00,4793.00
2026-01-10 23:53:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2700,100.00,4893.00
2026-01-10 23:54:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,48.00,4941.00
2026-01-10 23:55:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,244.00,5185.00
2026-01-10 23:56:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,99.00,5284.00
2026-01-10 23:57:00,,,,,,0.2800,0.00,5284.00
2026-01-10 23:58:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,263.00,5547.00
2026-01-10 23:59:00,,,,,,0.2800,0.00,5547.00
2026-01-11 00:00:00,,,,,,0.2800,0.00,5547.00
2026-01-11 00:01:00,0.2700,0.2700,0.2800,0.2800,0.2778,0.2800,2995.00,8542.00
2026-01-11 00:02:00,0.2900,0.2900,0.2900,0.2900,0.2900,0.2800,1628.00,8798.00
2026-01-11 00:03:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2900,22.00,8820.00
2026-01-11 00:04:00,,,,,,0.2800,0.00,8820.00
2026-01-11 00:05:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,3.00,8823.00
2026-01-11 00:06:00,,,,,,0.2800,0.00,8823.00
2026-01-11 00:07:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,18.00,8841.00
2026-01-11 00:08:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,34.00,8875.00
2026-01-11 00:09:00,,,,,,0.2800,0.00,8875.00
2026-01-11 00:10:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,64.00,8939.00
2026-01-11 00:11:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,134.00,9073.00
2026-01-11 00:12:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,28.00,9101.00
2026-01-11 00:13:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,17.00,9118.00
2026-01-11 00:14:00,,,,,,0.2800,0.00,9118.00
2026-01-11 00:15:00,,,,,,0.2800,0.00,9118.00
2026-01-11 00:16:00,,,,,,0.2800,0.00,9118.00
2026-01-11 00:17:00,,,,,,0.2800,0.00,9118.00
2026-01-11 00:18:00,,,,,,0.2800,0.00,9118.00
2026-01-11 00:20:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,30.00,9148.00
2026-01-11 00:21:00,,,,,,0.2800,0.00,9148.00
2026-01-11 00:22:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,102.00,9250.00
2026-01-11 00:23:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,102.00,9352.00
2026-01-11 00:24:00,0.2800,0.2800,0.2800,0.2800,0.2800,0.2800,625.00,9977.00
2026-01-11 00:25:00,0.2900,0.2800,0.2900,0.2900,0.2898,0.2800,467.00,10424.00
2026-01-11 00:26:00,0.2900,0.2700,0.2900,0.2700,0.2850,0.2900,12.00,10433.00
2026-01-11 00:27:00,0.2900,0.2900,0.2900,0.2900,0.2900,0.2700,69.00,10502.00
2026-01-11 00:28:00,,,,,,0.2900,0.00,10502.00
2026-01-11 00:29:00,,,,,,0.2900,0.00,10502.00
2026-01-11 00:30:00,0.2900,0.2900,0.2900,0.2900,0.2900,0.2900,49.00,10551.00
2026-01-11 00:31:00,0.2900,0.2900,0.2900,0.2900,0.2900,0.2900,164.00,10715.00
2026-01-11 00:32:00,,,,,,0.2900,0.00,10715.00
2026-01-11 00:33:00,0.2900,0.2900,0.2900,0.2900,0.2900,0.2900,38.00,10753.00
2026-01-11 00:34:00,0.2900,0.2900,0.2900,0.2900,0.2900,0.2900,15.00,10768.00
2026-01-11 00:35:00,,,,,,0.2900,0.00,10768.00
