match_id,p1_won_set1,p1_prob,outcome,brier
9603,False,0.0342,0,0.00116964
9604,False,0.128,0,0.016384
9606,False,0.0366,0,0.00133956
9607,False,0.0012,1,0.9976014400000001
9611,False,0.0,0,0.0
9612,False,0.0548,0,0.0030030400000000002
9617,False,0.0032,0,1.024e-05
9618,True,0.861,1,0.019321000000000005
9620,False,0.166,0,0.027556000000000004
9621,False,0.0012,0,1.4399999999999998e-06
9624,False,0.3484,0,0.12138255999999999
9626,False,0.0496,1,0.9032601600000001
9628,True,1.0,1,0.0
9629,False,0.1752,0,0.03069504
9631,True,0.903,1,0.009408999999999995
9632,False,0.0076,0,5.776e-05
9633,False,0.2232,0,0.04981824000000001
9634,False,0.0024,0,5.759999999999999e-06
9635,False,0.0524,1,0.89794576
9636,False,0.1422,0,0.020220839999999997
9637,False,0.0002,1,0.99960004
9638,False,0.0158,0,0.00024964000000000003
9639,True,1.0,1,0.0
9641,True,0.9632,1,0.001354240000000004
9642,True,0.9936,1,4.0959999999999506e-05
9643,False,0.0,1,1.0
9644,True,0.9992,0,0.99840064
9645,True,0.9666,0,0.93431556
9648,True,0.9416,1,0.003410560000000001
9650,False,0.0076,0,5.776e-05
9652,True,0.9518,1,0.002323240000000002
9654,True,0.9964,1,1.2960000000000343e-05
9655,False,0.0396,1,0.9223681600000001
9657,False,0.2344,1,0.5861433600000001
9661,True,0.9994,1,3.6000000000005394e-07
9662,True,0.9978,1,4.839999999999911e-06
9663,False,0.0002,0,4e-08
9668,False,0.3316,1,0.44675855999999997
9669,True,0.9998,1,3.9999999999991186e-08
9670,False,0.0414,0,0.00171396
9671,True,0.8982,1,0.010363240000000001
9674,False,0.0054,0,2.9160000000000002e-05
9676,True,0.9836,1,0.000268959999999999
9679,False,0.1148,0,0.01317904
9680,True,0.9806,1,0.0003763599999999989
9681,True,0.9994,1,3.6000000000005394e-07
9682,False,0.0166,0,0.00027556
9684,False,0.2724,0,0.07420175999999999
9687,True,0.5826,0,0.33942276
